Open_time,Open,High,Low,Close,Volume
2021-06-15,371.69,372.17,368.84,370.04,21038.7348
2021-06-15,370.03,370.68,368.48,368.48,12657.1066
2021-06-15,368.5,369.73,366.0,367.48,21356.8034
2021-06-15,367.42,367.94,366.66,366.83,11083.2754
2021-06-15,366.84,367.59,365.0,365.85,19165.6307
2021-06-15,365.86,365.88,363.23,364.35,31414.3524
2021-06-15,364.34,366.52,364.0,365.94,19433.5004
2021-06-15,365.94,366.87,364.81,365.4,9857.3974
2021-06-15,365.39,365.68,363.7,365.0,11810.0848
2021-06-15,365.01,366.02,364.24,365.92,6805.9344
2021-06-15,365.92,367.25,365.78,366.17,12946.1873
2021-06-15,366.16,367.69,366.0,366.7,7226.6917
2021-06-15,366.7,366.83,365.23,366.52,5789.539
2021-06-15,366.52,367.7,366.49,367.57,6576.8005
2021-06-15,367.58,367.9,367.18,367.75,7723.7827
2021-06-15,367.75,368.57,367.1,368.07,7823.4782
2021-06-15,368.07,368.84,367.35,367.99,9111.1154
2021-06-15,367.97,368.99,367.5,368.25,8299.9273
2021-06-15,368.25,369.0,367.13,368.33,7248.8381
2021-06-15,368.34,368.53,367.47,368.1,6263.9363
2021-06-15,368.1,368.49,366.48,366.48,7975.0658
2021-06-15,366.48,366.49,363.95,365.41,21437.9804
2021-06-15,365.41,365.9,362.79,363.43,16352.4393
2021-06-15,363.4,364.7,363.03,364.13,10287.0407
2021-06-15,364.12,364.32,359.53,360.84,36198.7943
2021-06-15,360.84,361.17,357.52,359.67,33822.6581
2021-06-15,359.64,360.0,357.04,358.76,14495.5329
2021-06-15,358.79,360.88,358.7,360.32,12135.1993
2021-06-15,360.33,361.02,359.52,360.53,10770.1837
2021-06-15,360.54,361.73,360.15,361.58,10870.9445
2021-06-15,361.57,362.68,360.83,362.34,8353.2602
2021-06-15,362.36,362.89,361.39,361.66,9817.1652
2021-06-15,361.66,362.68,360.78,361.88,5877.4017
2021-06-15,361.88,361.92,359.59,360.22,14774.1671
2021-06-15,360.22,361.58,359.7,360.53,8115.9921
2021-06-15,360.53,362.36,359.8,362.18,7247.2147
2021-06-15,362.15,362.31,361.09,361.09,5495.5578
2021-06-15,361.09,361.6,360.64,361.05,5657.2174
2021-06-15,361.05,362.04,360.61,361.19,8736.5741
2021-06-15,361.17,364.98,360.8,363.8,21055.9936
2021-06-15,363.8,364.67,363.71,363.86,7663.1215
2021-06-16,363.88,364.87,363.02,363.28,10854.6041
2021-06-16,363.34,364.51,362.46,363.44,11266.4987
2021-06-16,363.44,365.3,363.28,364.81,13176.4446
2021-06-16,364.8,365.04,363.82,363.83,10730.6688
2021-06-16,363.82,364.25,363.0,363.07,8060.6039
2021-06-16,363.06,365.95,362.93,365.89,11934.7938
2021-06-16,365.88,366.6,365.16,365.64,11008.0132
2021-06-16,365.64,366.14,364.67,365.06,7315.7526
2021-06-16,365.06,366.77,365.06,365.5,12121.1141
2021-06-16,365.5,365.86,364.85,365.7,8974.5185
2021-06-16,365.7,365.94,364.52,365.74,6913.2554
2021-06-16,365.74,366.29,364.01,364.37,8656.8643
2021-06-16,364.42,366.0,364.42,365.82,9743.2365
2021-06-16,365.86,365.96,363.42,364.05,12333.539
2021-06-16,364.06,364.26,363.24,364.06,10936.5741
2021-06-16,364.06,365.14,363.55,363.7,7205.4256
2021-06-16,363.69,364.0,362.59,362.87,11450.0681
2021-06-16,362.75,363.17,361.47,362.46,12089.465
2021-06-16,362.46,363.56,361.8,363.46,6656.861
2021-06-16,363.48,363.76,361.56,361.93,9985.0839
2021-06-16,361.97,362.95,360.81,362.54,11405.5987
2021-06-16,362.56,363.0,361.0,361.24,6409.574
2021-06-16,361.26,361.28,358.88,359.25,16468.8965
2021-06-16,359.22,360.16,358.47,359.29,14849.3285
2021-06-16,359.28,359.7,353.0,354.75,85392.9916
2021-06-16,354.75,354.8,352.88,354.02,34860.8348
2021-06-16,354.01,354.44,351.13,352.66,33152.5139
2021-06-16,352.66,354.8,351.4,352.88,19416.2744
2021-06-16,352.92,354.32,351.13,353.05,18757.6253
