,Open_time,Open,High,Low,Close,Volume,Close_time
388,1623524400000,346.92,348.88,346.89,347.88,13523.3464,1623525299999
389,1623525300000,347.89,348.35,346.6,347.0,10071.253,1623526199999
390,1623526200000,346.99,347.67,345.47,346.2,15208.5379,1623527099999
391,1623527100000,346.2,346.93,345.02,345.8,8956.0022,1623527999999
392,1623528000000,345.81,348.15,345.81,346.94,12541.3426,1623528899999
393,1623528900000,346.98,348.0,346.47,346.65,9587.1306,1623529799999
394,1623529800000,346.67,348.4,346.0,346.47,12390.1955,1623530699999
395,1623530700000,346.39,347.09,345.38,345.68,10290.4219,1623531599999
396,1623531600000,345.62,347.39,345.07,347.12,8403.8263,1623532499999
397,1623532500000,347.2,348.0,346.01,346.56,6827.2535,1623533399999
398,1623533400000,346.56,347.05,343.27,344.42,10486.3372,1623534299999
399,1623534300000,344.42,346.24,343.62,345.8,7965.5297,1623535199999
400,1623535200000,345.81,347.74,345.38,345.81,10929.0715,1623536099999
401,1623536100000,345.81,345.94,342.84,344.53,13979.4726,1623536999999
402,1623537000000,344.54,345.38,343.43,344.56,10240.2746,1623537899999
403,1623537900000,344.54,345.39,343.5,344.9,9445.2563,1623538799999
404,1623538800000,344.83,347.16,344.72,346.77,11506.1509,1623539699999
405,1623539700000,346.77,347.15,345.2,345.85,8192.7845,1623540599999
406,1623540600000,345.85,345.85,344.38,345.74,9422.1196,1623541499999
407,1623541500000,345.74,345.74,342.36,343.7,11402.5505,1623542399999
408,1623542400000,343.68,344.97,341.03,342.02,14121.2255,1623543299999
409,1623543300000,342.08,342.89,340.68,341.61,10555.9757,1623544199999
410,1623544200000,341.62,343.15,340.96,342.65,10527.3799,1623545099999
411,1623545100000,342.63,345.86,342.49,345.09,15148.7942,1623545999999
412,1623546000000,345.08,346.99,344.99,345.75,15960.6875,1623546899999
413,1623546900000,345.74,346.7,345.06,346.69,9871.0701,1623547799999
414,1623547800000,346.7,347.49,346.15,346.6,11902.8558,1623548699999
415,1623548700000,346.58,348.0,346.42,347.56,8005.5514,1623549599999
416,1623549600000,347.57,348.63,346.8,346.93,13552.3768,1623550499999
417,1623550500000,346.96,347.14,345.38,345.91,10601.4504,1623551399999
418,1623551400000,345.91,346.07,345.05,345.25,12372.9566,1623552299999
419,1623552300000,345.25,345.49,343.22,343.87,8826.8169,1623553199999
420,1623553200000,343.87,343.94,341.0,342.02,17061.4464,1623554099999
421,1623554100000,342.03,342.03,338.22,339.15,30892.9875,1623554999999
422,1623555000000,339.16,340.18,337.53,338.81,15428.0412,1623555899999
423,1623555900000,338.82,340.13,338.11,338.47,13880.4995,1623556799999
424,1623556800000,338.47,339.42,337.02,338.88,21367.5152,1623557699999
425,1623557700000,338.88,339.81,338.2,339.35,12392.1229,1623558599999
426,1623558600000,339.35,339.54,337.12,338.23,11570.4298,1623559499999
427,1623559500000,338.23,340.71,337.64,339.97,17785.7081,1623560399999
428,1623560400000,339.97,339.97,337.65,338.51,13327.6101,1623561299999
429,1623561300000,338.5,339.68,337.2,339.4,12414.4872,1623562199999
430,1623562200000,339.41,339.85,338.55,338.94,6873.7076,1623563099999
431,1623563100000,338.99,339.16,337.56,337.91,9551.49,1623563999999
432,1623564000000,337.92,337.92,335.51,337.39,21085.7624,1623564899999
433,1623564900000,337.38,337.38,335.73,336.57,15188.6989,1623565799999
434,1623565800000,336.57,337.98,336.4,337.82,9501.1851,1623566699999
435,1623566700000,337.81,339.15,337.07,338.97,18732.4978,1623567599999
436,1623567600000,338.97,338.99,336.86,337.25,20616.5049,1623568499999
437,1623568500000,337.17,338.38,336.44,337.28,16366.8923,1623569399999
438,1623569400000,337.28,337.67,336.52,336.6,9421.3816,1623570299999
439,1623570300000,336.61,336.89,335.66,335.68,11967.0099,1623571199999
440,1623571200000,335.69,337.38,335.0,336.26,11921.9918,1623572099999
441,1623572100000,336.28,336.98,334.55,336.98,11400.0903,1623572999999
442,1623573000000,336.98,340.0,336.29,338.53,25598.6718,1623573899999
443,1623573900000,338.52,338.61,337.04,338.06,10752.3052,1623574799999
444,1623574800000,338.06,338.06,336.5,336.5,15268.9621,1623575699999
445,1623575700000,336.52,337.27,335.74,335.99,14583.0324,1623576599999
446,1623576600000,335.99,337.8,335.79,337.42,11871.6497,1623577499999
447,1623577500000,337.4,338.12,336.49,337.43,14180.5719,1623578399999
448,1623578400000,337.43,337.95,337.0,337.36,9340.8197,1623579299999
449,1623579300000,337.37,338.68,336.57,338.29,11184.8043,1623580199999
450,1623580200000,338.29,338.84,337.51,338.84,12473.7847,1623581099999
451,1623581100000,338.83,339.73,338.31,339.42,20358.8387,1623581999999
452,1623582000000,339.42,339.63,338.0,338.5,17654.496,1623582899999
453,1623582900000,338.49,338.9,338.06,338.24,12414.1473,1623583799999
454,1623583800000,338.24,338.24,336.0,336.18,23406.5554,1623584699999
455,1623584700000,336.18,336.78,335.63,336.75,13149.6138,1623585599999
456,1623585600000,336.74,338.69,336.08,337.1,23584.2933,1623586499999
457,1623586500000,337.1,337.89,335.94,336.04,12735.2749,1623587399999
458,1623587400000,336.03,337.61,335.8,336.2,11498.5716,1623588299999
459,1623588300000,336.19,337.22,335.3,335.5,11181.5439,1623589199999
460,1623589200000,335.49,335.49,332.47,333.49,25713.7316,1623590099999
461,1623590100000,333.49,334.49,332.48,334.25,15133.2178,1623590999999
462,1623591000000,334.26,335.0,332.77,334.89,11491.1653,1623591899999
463,1623591900000,334.89,335.15,333.25,333.73,10531.6823,1623592799999
464,1623592800000,333.76,334.37,332.89,333.13,10669.7523,1623593699999
465,1623593700000,333.11,333.15,330.8,331.48,26068.1577,1623594599999
466,1623594600000,331.48,332.86,331.02,332.0,12559.5526,1623595499999
467,1623595500000,332.0,332.88,330.48,330.64,10573.3625,1623596399999
468,1623596400000,330.71,333.49,330.53,332.86,13328.2256,1623597299999
469,1623597300000,332.83,332.87,331.0,331.2,10872.1737,1623598199999
470,1623598200000,331.2,332.35,330.61,332.0,14806.8711,1623599099999
471,1623599100000,331.99,334.92,331.62,334.5,13835.4863,1623599999999
472,1623600000000,334.52,336.85,333.31,336.52,20827.5921,1623600899999
473,1623600900000,336.57,340.87,335.68,339.67,54972.7937,1623601799999
474,1623601800000,339.7,340.85,339.11,340.52,27985.0719,1623602699999
475,1623602700000,340.52,341.77,339.81,341.48,23565.5367,1623603599999
476,1623603600000,341.47,343.08,340.0,342.75,30903.9345,1623604499999
477,1623604500000,342.76,344.24,341.8,343.87,30212.3915,1623605399999
478,1623605400000,343.88,346.49,343.87,345.67,37516.3958,1623606299999
479,1623606300000,345.68,347.41,344.5,347.0,37123.12,1623607199999
480,1623607200000,347.0,348.55,346.94,348.44,25174.9461,1623608099999
481,1623608100000,348.35,352.62,348.27,352.29,54122.734,1623608999999
482,1623609000000,352.3,353.02,349.26,350.28,37809.6494,1623609899999
483,1623609900000,350.28,353.3,348.93,352.16,30288.2187,1623610799999
484,1623610800000,352.15,354.57,351.32,352.02,38810.6669,1623611699999
485,1623611700000,352.03,352.47,350.24,351.29,22291.2225,1623612599999
486,1623612600000,351.25,353.64,351.24,353.1,18939.3928,1623613499999
487,1623613500000,353.1,354.12,352.17,353.43,21862.9996,1623614399999
488,1623614400000,353.43,364.39,353.43,363.9,118684.9891,1623615299999
489,1623615300000,363.97,364.89,360.16,361.16,46206.7776,1623616199999
490,1623616200000,361.16,363.99,360.53,362.55,31989.7472,1623617099999
491,1623617100000,362.54,368.0,362.52,366.75,47210.023,1623617999999
492,1623618000000,366.8,367.66,362.25,365.7,42965.4261,1623618899999
493,1623618900000,365.69,366.88,363.76,366.07,23474.6873,1623619799999
494,1623619800000,366.07,369.0,366.02,367.27,35311.4628,1623620699999
495,1623620700000,367.27,367.51,364.29,365.97,24902.7359,1623621599999
496,1623621600000,365.97,367.42,363.11,363.62,27815.6966,1623622499999
497,1623622500000,363.6,366.17,363.06,363.3,28031.1941,1623623399999
498,1623623400000,363.25,366.2,363.19,365.58,21062.4353,1623624299999
499,1623624300000,365.58,366.0,364.4,365.1,11514.0596,1623625199999
