,Open_time,Open,High,Low,Close,Volume,Close_time
388,1625664600000,335.83,337.05,335.56,336.6,17246.053,1625665499999
389,1625665500000,336.6,339.2,336.52,338.39,29647.4289,1625666399999
390,1625666400000,338.4,340.0,336.0,338.31,44520.3071,1625667299999
391,1625667300000,338.29,338.75,336.54,336.74,18664.7933,1625668199999
392,1625668200000,336.74,337.61,333.47,334.0,32169.236,1625669099999
393,1625669100000,334.0,335.77,333.86,334.87,24960.0497,1625669999999
394,1625670000000,334.87,336.57,334.71,335.85,15348.1758,1625670899999
395,1625670900000,335.86,336.6,334.18,335.01,22874.1715,1625671799999
396,1625671800000,335.02,335.69,333.0,334.75,17993.3682,1625672699999
397,1625672700000,334.75,335.5,333.57,334.42,13647.5112,1625673599999
398,1625673600000,334.42,334.8,330.83,333.89,27225.23,1625674499999
399,1625674500000,333.87,335.5,333.33,334.59,13231.6767,1625675399999
400,1625675400000,334.67,336.25,334.02,335.5,12464.6573,1625676299999
401,1625676300000,335.5,335.54,334.01,334.78,6964.6693,1625677199999
402,1625677200000,334.79,335.33,333.92,335.27,7134.5797,1625678099999
403,1625678100000,335.27,335.9,333.9,334.11,10664.4595,1625678999999
404,1625679000000,334.1,334.97,333.54,334.51,5855.8978,1625679899999
405,1625679900000,334.52,336.3,334.49,335.54,10742.8021,1625680799999
406,1625680800000,335.54,337.44,334.56,336.88,13608.5619,1625681699999
407,1625681700000,336.87,337.08,336.05,336.57,7182.8241,1625682599999
408,1625682600000,336.57,338.33,336.25,337.91,9551.0106,1625683499999
409,1625683500000,337.92,338.33,336.99,337.75,14725.8282,1625684399999
410,1625684400000,337.76,338.99,337.23,338.17,13259.7295,1625685299999
411,1625685300000,338.14,338.32,336.55,337.27,8848.0096,1625686199999
412,1625686200000,337.26,338.43,336.88,338.33,7647.4417,1625687099999
413,1625687100000,338.33,339.02,337.1,337.66,10994.4044,1625687999999
414,1625688000000,337.69,337.71,336.28,337.07,12092.6569,1625688899999
415,1625688900000,337.01,337.44,336.65,336.76,5637.6964,1625689799999
416,1625689800000,336.76,336.76,335.35,335.92,7972.5525,1625690699999
417,1625690700000,335.92,337.24,335.67,336.14,9380.0457,1625691599999
418,1625691600000,336.1,336.1,335.0,335.56,7534.0812,1625692499999
419,1625692500000,335.55,335.56,333.0,333.98,16807.056,1625693399999
420,1625693400000,333.98,334.46,331.83,332.57,14626.7869,1625694299999
421,1625694300000,332.59,334.52,332.59,334.13,10521.0598,1625695199999
422,1625695200000,334.14,334.24,332.19,332.73,13094.5488,1625696099999
423,1625696100000,332.73,334.22,330.86,333.92,15250.9194,1625696999999
424,1625697000000,333.95,334.07,332.29,333.45,9147.7298,1625697899999
425,1625697900000,333.45,333.5,331.26,332.48,7933.3276,1625698799999
426,1625698800000,332.49,332.49,323.89,327.21,65696.9385,1625699699999
427,1625699700000,327.23,330.0,326.82,327.89,14288.2633,1625700599999
428,1625700600000,327.9,328.76,325.98,327.58,21160.7962,1625701499999
429,1625701500000,327.61,329.37,326.33,327.51,12139.8709,1625702399999
430,1625702400000,327.51,328.21,324.58,324.87,24733.9921,1625703299999
431,1625703300000,324.88,325.28,320.0,320.72,52579.5739,1625704199999
432,1625704200000,320.75,321.48,317.13,320.78,49863.6888,1625705099999
433,1625705100000,320.74,322.82,319.18,319.33,28199.4347,1625705999999
434,1625706000000,319.33,323.58,318.98,322.92,26431.1657,1625706899999
435,1625706900000,322.89,323.19,320.9,321.66,14637.0455,1625707799999
436,1625707800000,321.59,323.32,320.41,322.44,14305.8689,1625708699999
437,1625708700000,322.44,323.96,321.59,321.98,17032.6689,1625709599999
438,1625709600000,322.04,324.8,321.29,324.78,14870.9753,1625710499999
439,1625710500000,324.68,324.76,323.02,323.52,15377.123,1625711399999
440,1625711400000,323.47,324.0,322.24,323.1,11409.5567,1625712299999
441,1625712300000,323.04,324.5,323.01,324.44,10345.9275,1625713199999
442,1625713200000,324.45,324.53,319.23,321.04,25129.7869,1625714099999
443,1625714100000,321.04,322.67,319.71,321.29,17011.3148,1625714999999
444,1625715000000,321.35,323.49,321.11,322.99,12576.2574,1625715899999
445,1625715900000,322.99,323.0,321.5,321.97,13149.7877,1625716799999
446,1625716800000,321.96,321.96,320.0,320.66,14666.7092,1625717699999
447,1625717700000,320.66,321.78,319.93,320.1,17137.4357,1625718599999
448,1625718600000,320.07,320.74,316.5,317.21,31549.3276,1625719499999
449,1625719500000,317.21,320.12,316.26,319.3,17518.8357,1625720399999
450,1625720400000,319.31,321.37,319.11,319.97,17015.0687,1625721299999
451,1625721300000,319.98,320.51,318.0,318.72,11415.6256,1625722199999
452,1625722200000,318.72,319.23,316.5,316.57,16415.1013,1625723099999
453,1625723100000,316.55,318.4,314.56,314.56,26924.6269,1625723999999
454,1625724000000,314.56,321.91,314.33,321.43,39967.1906,1625724899999
455,1625724900000,321.41,322.81,320.35,320.64,19959.0923,1625725799999
456,1625725800000,320.61,321.02,317.6,317.88,17153.9183,1625726699999
457,1625726700000,317.9,319.55,317.32,317.89,14752.5144,1625727599999
458,1625727600000,317.88,320.95,317.81,320.68,15727.3609,1625728499999
459,1625728500000,320.62,320.72,317.13,317.2,11678.5586,1625729399999
460,1625729400000,317.2,317.21,311.41,313.43,56701.6694,1625730299999
461,1625730300000,313.49,313.55,310.03,312.9,36888.4832,1625731199999
462,1625731200000,312.94,313.92,310.0,311.55,36837.6607,1625732099999
463,1625732100000,311.55,313.75,311.45,311.73,20687.9424,1625732999999
464,1625733000000,311.73,313.53,311.67,313.5,16191.6678,1625733899999
465,1625733900000,313.5,315.88,312.52,315.73,23680.4385,1625734799999
466,1625734800000,315.72,316.85,313.15,313.71,26154.7984,1625735699999
467,1625735700000,313.68,315.27,313.16,314.86,12403.7537,1625736599999
468,1625736600000,314.85,316.34,314.64,315.03,11816.9924,1625737499999
469,1625737500000,315.01,315.71,314.03,314.6,9721.9132,1625738399999
470,1625738400000,314.6,316.0,313.74,315.97,11785.3493,1625739299999
471,1625739300000,315.97,316.7,314.88,316.5,9961.743,1625740199999
472,1625740200000,316.51,317.5,315.71,316.72,13077.5551,1625741099999
473,1625741100000,316.72,316.79,314.33,314.45,13664.1547,1625741999999
474,1625742000000,314.46,314.62,311.18,313.15,33279.368,1625742899999
475,1625742900000,313.14,315.09,312.91,314.67,15842.735,1625743799999
476,1625743800000,314.6,316.4,314.05,316.18,16384.5062,1625744699999
477,1625744700000,316.18,317.25,315.21,317.11,12056.4103,1625745599999
478,1625745600000,317.13,317.15,314.6,315.29,15174.7203,1625746499999
479,1625746500000,315.29,316.0,314.69,315.54,17348.6313,1625747399999
480,1625747400000,315.54,318.3,315.31,316.39,41198.261,1625748299999
481,1625748300000,316.39,316.42,314.26,314.8,11917.7915,1625749199999
482,1625749200000,314.8,315.29,313.08,314.98,14361.0533,1625750099999
483,1625750100000,314.97,315.54,313.54,313.86,8532.2884,1625750999999
484,1625751000000,313.85,314.67,311.54,311.93,25069.3928,1625751899999
485,1625751900000,311.96,314.0,311.56,313.05,12052.2326,1625752799999
486,1625752800000,313.05,314.99,312.69,314.7,10268.0899,1625753699999
487,1625753700000,314.7,315.23,312.93,314.0,22559.4897,1625754599999
488,1625754600000,314.0,314.39,312.27,313.68,26693.4961,1625755499999
489,1625755500000,313.67,314.28,312.52,313.93,23999.3174,1625756399999
490,1625756400000,313.96,314.78,312.79,314.39,13979.9248,1625757299999
491,1625757300000,314.38,315.94,314.09,315.78,14794.6523,1625758199999
492,1625758200000,315.77,315.95,314.46,315.46,10658.0142,1625759099999
493,1625759100000,315.43,316.46,314.78,316.22,11345.794,1625759999999
494,1625760000000,316.18,316.5,314.47,314.74,15498.7592,1625760899999
495,1625760900000,314.71,314.97,313.7,314.77,10127.4339,1625761799999
496,1625761800000,314.76,315.84,313.55,313.7,9176.2963,1625762699999
497,1625762700000,313.7,315.91,313.5,315.35,9761.2187,1625763599999
498,1625763600000,315.4,316.2,314.29,314.5,11861.8445,1625764499999
499,1625764500000,314.48,315.3,314.38,315.18,3494.9039,1625765399999
